route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
0_L26,2,"L26","","KOBYŁKA KORDECKIEGO - Kobyłka/ks. Kordeckiego - Kobyłka/ks. Zagańczyka - Kobyłka/Napoleona - Kobyłka/gen. Żymirskiego - Kobyłka/al. Jana Pawła II - Kobyłka/Wołomińska - Kobyłka/Piaskowa - Kobyłka/Ręczajska - Kobyłka/Sienkiewicza - Kobyłka/Królewska - Kobyłka/Narutowicza - Kobyłka/Długa - Ossów/Matarewicza - Turów/gen. Hallera - Kobyłka/księcia J. Poniatowskiego - Kobyłka/Nadarzyn - KOBYŁKA BORYSÓW|KOBYŁKA BORYSÓW - Kobyłka/księcia J. Poniatowskiego - Kobyłka/gen. Dąbrowskiego - Turów/Matarewicza - Ossów/Grabiczna - Kobyłka/Długa - Kobyłka/Narutowicza - Kobyłka/Bohaterów Ossowa - Kobyłka/Sienkiewicza - Kobyłka/Ręczajska - Kobyłka/Orszagha - Kobyłka/Piaskowa - Kobyłka/Wołomińska - Kobyłka/ks. Pieniążka - Kobyłka/gen. Żymirskiego - Kobyłka/ks. Zagańczyka - Kobyłka/ks. Kordeckiego - KOBYŁKA KORDECKIEGO",3
0_L27,2,"L27","","ZIELONKA 11 LISTOPADA - Zielonka/11 Listopada - Zielonka/Wojska Polskiego - Zielonka/ks. Skorupki - Zielonka/księcia J. Poniatowskiego - Zielonka/Słowackiego - Kobyłka/mjr. Dobrzańskiego „Hubala” - Zielonka/Ossowska - Kobyłka/księcia J. Poniatowskiego - Kobyłka/Napoleona - Kobyłka/gen. Żymirskiego - Kobyłka/Wołomińska - Wołomin/Gdyńska - Kobyłka/Dojazdowa - Kobyłka/Wiesławska - Kobyłka/Krechowiecka - Kobyłka/gen. Żymirskiego - Kobyłka/ks. Zagańczyka - Kobyłka/ks. Kordeckiego - Kobyłka/Chrobrego - Nadma/Stara - Nadma/Szkolna - Nadma/Nowa - NADMA NOWA|NADMA NOWA - Kobyłka/Chrobrego - Kobyłka/ks. Kordeckiego - Kobyłka/Napoleona - Kobyłka/gen. Żymirskiego - Kobyłka/ks. Załuskiego - Kobyłka/Wiesławska - Kobyłka/Pionierska - Wołomin/Gdyńska - Wołomin/al. Armii Krajowej - Kobyłka/gen. Żymirskiego - Kobyłka/Napoleona - Kobyłka/księcia J. Poniatowskiego - Kobyłka/mjr. Dobrzańskiego „Hubala” - Zielonka/Ossowska - Zielonka/Dziennikarska - Zielonka/Łukasińskiego - Zielonka/księcia J. Poniatowskiego - Zielonka/ks. Skorupki - Zielonka/Wojska Polskiego - Zielonka/Armii Krajowej - Zielonka/Waryńskiego - Zielonka/11 Listopada - ZIELONKA 11 LISTOPADA",3
0_L28,2,"L28","","SŁOMCZYN SŁOMCZYN-SZKOŁA - Słomczyn/Wilanowska - Słomczyn/Jabłoniowa - Słomczyn/Wiślana - Parcela/Baczyńskiego - Parcela/Podlaska - Cieciszew/droga lokalna - Słomczyn/Jabłoniowa - Kawęczynek/Prosta - Kawęczynek/Topolowa - Kawęczynek/Zaleśna - Borowina/Zaleśna - Solec/droga lokalna - Baniocha/Szkolna - Solec/droga krajowa nr 79 - Pilawa/droga krajowa nr 79 - Pilawa/Klonowa - Orzeszyn/Klonowa - Dobiesz/Mazowiecka - Dobiesz/Lipowa - Wojciechowice/Lipowa - Chojnów/Gościniec Warecki - Zalesie Górne/Gościniec Warecki - Zalesie Górne/Wiekowej Sosny - Zalesie Górne/Młodych Wilcząt - Zalesie Górne/Pionierów - Jesówka/Źródlana - Wólka Kozodawska/Źródlana - Jazgarzew/Główna - Wólka Kozodawska/Główna - WÓLKA KOZODAWSKA CMENTARZ|WÓLKA KOZODAWSKA CMENTARZ - Jesówka/Źródlana - Zalesie Górne/Pionierów - Zalesie Górne/Wiekowej Sosny - Zalesie Górne/Młodych Wilcząt - Zalesie Górne/Gościniec Warecki - Chojnów/Gościniec Warecki - Wojciechowice/Lipowa - Dobiesz/Mazowiecka - Orzeszyn/Klonowa - Pilawa/Klonowa - Solec/droga krajowa nr 79 - Baniocha/Szkolna - Solec/droga krajowa nr 79 - Solec/droga lokalna - Borowina/Zaleśna - Kawęczynek/Zaleśna - Kawęczynek/Prosta - Kawęczynek/Sarenki - Słomczyn/Jabłoniowa - Cieciszew/droga lokalna - Parcela/Podlaska - Parcela/Baczyńskiego - Łyczyn/Łyczyńska - Słomczyn/Wilanowska - SŁOMCZYN SŁOMCZYN-SZKOŁA",3
0_L-3,2,"L-3","","JASTRZĘBIEC JASTRZĘBIEC - Jastrzębiec/Postępu - Wola Mrokowska/Postępu - Wola Mrokowska/Ogrodowa - Warszawianka/Rejonowa - Mroków/al. Krakowska - Jabłonowo/al. Krakowska - Wólka Kosowska/al. Krakowska - Marysin/al. Krakowska - Łazy/al. Krakowska - Łazy/Łączności - Łazy/ks. Słojewskiego - Magdalenka/ks. Słojewskiego - Magdalenka/Lipowa - Magdalenka/Słoneczna - Lesznowola/Słoneczna - Kolonia Lesznowola/Słoneczna - Stara Iwiczna/Słoneczna - Stara Iwiczna/Nowa - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Dworcowa - Piaseczno/Towarowa - PIASECZNO PKP PIASECZNO|PIASECZNO PKP PIASECZNO - Piaseczno/Dworcowa - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Stara Iwiczna/Nowa - Stara Iwiczna/Słoneczna - Kolonia Lesznowola/Słoneczna - Lesznowola/Słoneczna - Magdalenka/Lipowa - Magdalenka/ks. Słojewskiego - Łazy/ks. Słojewskiego - Łazy/Łączności - Łazy/al. Krakowska - Marysin/al. Krakowska - Wólka Kosowska/al. Krakowska - Jabłonowo/al. Krakowska - Mroków/al. Krakowska - Mroków/Rejonowa - Warszawianka/Rejonowa - Wola Mrokowska/Ogrodowa - Wola Mrokowska/Postępu - Jastrzębiec/Postępu - JASTRZĘBIEC JASTRZĘBIEC",3
0_L31,2,"L31","","NIEPORĘT PL. WOLNOŚCI - Nieporęt/pl. Wolności - Nieporęt/Jana Kazimierza - Nieporęt/Wojska Polskiego - Białobrzegi/Wojska Polskiego - Beniaminów/Fortowa - Łąki/Weteranów - Radzymin/Weteranów - Radzymin/Głowackiego - RADZYMIN GŁOWACKIEGO|RADZYMIN GŁOWACKIEGO - Radzymin/Weteranów - Łąki/Weteranów - Beniaminów/Fortowa - Białobrzegi/Wojska Polskiego - Nieporęt/Wojska Polskiego - Nieporęt/Jana Kazimierza - Nieporęt/pl. Wolności - NIEPORĘT PL. WOLNOŚCI",3
0_L32,2,"L32","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Jana Pawła II - Piaseczno/Wojska Polskiego - Piaseczno/Sienkiewicza - Piaseczno/Pomorska - Piaseczno/al. 3 Maja - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Jazgarzew/Główna - Bogatki/Królewska - Bogatki/Słoneczników - Grochowa/Słoneczników - GROCHOWA GROCHOWA|GROCHOWA GROCHOWA - Bogatki/Królewska - Bogatki/droga wojewódzka nr 722 - Jazgarzew/Główna - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/al. 3 Maja - Piaseczno/Pomorska - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
0_L33,2,"L33","","PKP JEZIORKI - Karczunkowska - Zgorzała/Zgorzalska - Zamienie/Dawidowska - Zamienie/Waniliowa - Zamienie/Arakowa - Zgorzała/Karczunkowska - Karczunkowska - Puławska - Mysiadło/Puławska - Piaseczno/Puławska - Piaseczno/Energetyczna - Józefosław/Geodetów - Józefosław/Ogrodowa - Józefosław/Cyraneczki - Józefosław/Wilanowska - Józefosław/Kameralna - Julianów/Julianowska - Józefosław/Geodetów - JÓZEFOSŁAW WILANOWSKA|JÓZEFOSŁAW WILANOWSKA - Julianów/Julianowska - Józefosław/Kameralna - Józefosław/Wilanowska - Józefosław/Cyraneczki - Józefosław/Ogrodowa - Józefosław/Geodetów - Piaseczno/Energetyczna - Piaseczno/Puławska - Mysiadło/Puławska - Puławska - Karczunkowska - Zgorzała/Zgorzalska - Zamienie/Dawidowska - Zamienie/Waniliowa - Zamienie/Arakowa - Zgorzała/Karczunkowska - Karczunkowska - PKP JEZIORKI",3
0_L34,2,"L34","","LEGIONOWO PKP LEGIONOWO - Legionowo/centrum komunikacyjne - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Parkowa - Legionowo/Jagiellońska - Legionowo/Gdańska - Legionowo/Kościuszki - Chotomów/Piusa XI - Chotomów/plac 3 Kompanii AK - Chotomów/Kordeckiego - Olszewnica Stara/Warszawska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Nowodworska - Olszewnica Nowa/Wiejska - OLSZEWNICA NOWA WIEJSKA|OLSZEWNICA NOWA WIEJSKA - Olszewnica Stara/Wiejska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Warszawska - Chotomów/Kordeckiego - Chotomów/plac 3 Kompanii AK - Chotomów/Piusa XI - Legionowo/Kościuszki - Legionowo/Gdańska - Legionowo/Jagiellońska - Legionowo/Parkowa - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/centrum komunikacyjne - LEGIONOWO PKP LEGIONOWO",3
0_L35,2,"L35","","WOŁOMIN SZPITAL POWIATOWY - Wołomin/Gdyńska - Wołomin/Sasina - Wołomin/Lipińska - Wołomin/Wileńska - Nowe Lipiny/Szosa Jadowska - Duczki/Przytorowa - Duczki/Willowa - Duczki/Ręczajska - Nowe Grabie/ks. Krysztopy - Nowe Grabie/parking cmentarza - Nowe Grabie/ks. Krysztopy - Duczki/Szosa Jadowska - Stare Grabie/Cichorackiej - Stare Grabie/Główna - STARE GRABIE STARE GRABIE|STARE GRABIE STARE GRABIE - Stare Grabie/Cichorackiej - Duczki/Szosa Jadowska - Duczki/Ręczajska - Nowe Grabie/ks. Krysztopy - Nowe Grabie/parking cmentarza - Nowe Grabie/ks. Krysztopy - Duczki/Willowa - Duczki/Przytorowa - Nowe Lipiny/Szosa Jadowska - Wołomin/Wileńska - Wołomin/Legionów - Wołomin/Wileńska - Wołomin/Sasina - Wołomin/Gdyńska - WOŁOMIN SZPITAL POWIATOWY",3
0_L36,2,"L36","","WOŁOMIN SZPITAL POWIATOWY - Wołomin/al. Armii Krajowej - Wołomin/Laskowa - Wołomin/Piłsudskiego - Wołomin/Radzymińska - Czarna/Radzymińska - Czarna/Witosa - Helenów/Boryny - Helenów/100-lecia - Zagościniec/100-Lecia - Lipinki/Graniczna - Lipinki/Wiosenna - Lipinki/Klonowa - LIPINKI LIPINKI|LIPINKI LIPINKI - Lipinki/Wiosenna - Lipinki/Parkowa - Lipinki/Graniczna - Zagościniec/100-Lecia - Helenów/100-lecia - Czarna/Witosa - Wołomin/Radzymińska - Wołomin/Piłsudskiego - Wołomin/Laskowa - Wołomin/Sasina - Wołomin/Gdyńska - WOŁOMIN SZPITAL POWIATOWY",3
0_L37,2,"L37","","WOŁOMIN SZPITAL POWIATOWY - Wołomin/Sasina - Wołomin/Lipińska - Wołomin/Wileńska - Wołomin/al. Niepodległości - Stare Lipiny/al. Niepodległości - Wołomin/al. Niepodległości - Majdan k. Wołomina/Kasprzykiewicza - Leśniakowizna/Kasprzykiewicza - Ossów/Matarewicza - Turów/gen. Hallera - Kobyłka/księcia J. Poniatowskiego - Kobyłka/Napoleona - KOBYŁKA KOŚCIÓŁ|KOBYŁKA KOŚCIÓŁ - Kobyłka/księcia J. Poniatowskiego - Kobyłka/gen. Dąbrowskiego - Turów/Matarewicza - Ossów/Matarewicza - Leśniakowizna/Kasprzykiewicza - Majdan k. Wołomina/Watykańska - Wołomin/al. Niepodległości - Stare Lipiny/al. Niepodległości - Wołomin/Kościelna - Wołomin/Reja - Wołomin/Wileńska - Wołomin/Legionów - Wołomin/Wileńska - Wołomin/Sasina - Wołomin/Gdyńska - WOŁOMIN SZPITAL POWIATOWY",3
0_L38,2,"L38","","WOŁOMIN SZPITAL POWIATOWY - Wołomin/Tęczowa - Wołomin/Głowackiego - Wołomin/Geodetów - Wołomin/al. Niepodległości - Wołomin/Kościelna - Wołomin/gen. Sikorskiego - Wołomin/Lipińska - Wołomin/Legionów - Wołomin/gen. Sikorskiego - Wołomin/Graniczna - Wołomin/al. Niepodległości - Majdan k. Wołomina/Watykańska - MAJDAN K. WOŁOMINA MAJDAN|MAJDAN K. WOŁOMINA MAJDAN - Wołomin/Graniczna - Wołomin/gen. Sikorskiego - Wołomin/Gryczana - Wołomin/Partyzantów - Wołomin/Lipińska - Wołomin/Kościelna - Wołomin/al. Niepodległości - Wołomin/Geodetów - Wołomin/Tęczowa - Wołomin/Gdyńska - WOŁOMIN SZPITAL POWIATOWY",3
0_L39,2,"L39","","PIASECZNO SZPITAL - Piaseczno/Szpitalna - Piaseczno/al. Kalin - Piaseczno/1 Maja - Piaseczno/księcia Janusza I Starego - Piaseczno/Gerbera - Piaseczno/Sienkiewicza - Piaseczno/Dworcowa - Piaseczno/Jarząbka - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Chyliczkowska - Piaseczno/Julianowska - Julianów/Julianowska - Józefosław/Kameralna - Józefosław/Wilanowska - Józefosław/Cyraneczki - Józefosław/Ogrodowa - Józefosław/Geodetów - Mysiadło/Puławska - Kuropatwy - Puławska - DĄBRÓWKA|DĄBRÓWKA - Mysiadło/Geodetów - Józefosław/Geodetów - Józefosław/Ogrodowa - Józefosław/Cyraneczki - Józefosław/Wilanowska - Józefosław/Kameralna - Julianów/Julianowska - Piaseczno/Julianowska - Piaseczno/Chyliczkowska - Piaseczno/Jana Pawła II - Piaseczno/Wojska Polskiego - Piaseczno/Jarząbka - Piaseczno/Dworcowa - Piaseczno/Sienkiewicza - Piaseczno/Kościuszki - Piaseczno/księcia Janusza I Starego - Piaseczno/1 Maja - Piaseczno/al. Kalin - Piaseczno/Szpitalna - PIASECZNO SZPITAL",3
0_L-4,2,"L-4","","MYSIADŁO MYSIADŁO - Mysiadło/Osiedlowa - Nowa Iwiczna/Graniczna - Nowa Iwiczna/Szkolna - Nowa Iwiczna/Krasickiego - Nowa Wola/Krasickiego - Lesznowola/Gminna - Lesznowola/Słoneczna - Magdalenka/Lipowa - Magdalenka/ks. Słojewskiego - Łazy/ks. Słojewskiego - Łazy/Wirażowa - Stefanowo/droga wzdłuż Cmentarza Południowego - Antoninów/droga wzdłuż Cmentarza Południowego - Stefanowo/Malinowa - Warszawianka/Malinowa - Mroków/al. Krakowska - Jabłonowo/al. Krakowska - Stefanowo/Ułanów - Antoninów/droga wzdłuż Cmentarza Południowego - ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD.|ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD. - Stefanowo/Malinowa - Warszawianka/Malinowa - Mroków/al. Krakowska - Jabłonowo/al. Krakowska - Stefanowo/Ułanów - Antoninów/droga wzdłuż Cmentarza Południowego - Stefanowo/droga wzdłuż Cmentarza Południowego - Łazy/Lokalna - Łazy/ks. Słojewskiego - Magdalenka/ks. Słojewskiego - Magdalenka/Lipowa - Magdalenka/Słoneczna - Lesznowola/Słoneczna - Lesznowola/Gminna - Nowa Wola/Krasickiego - Nowa Iwiczna/Krasickiego - Nowa Iwiczna/Szkolna - Nowa Iwiczna/Graniczna - Mysiadło/Osiedlowa - MYSIADŁO MYSIADŁO",3
0_L40,2,"L40","","MARKI CH  MARKI - Marki/jezdnia w sąsiedztwie CH M1 - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Marki/Lisa-Kuli - Marki/Fabryczna - Zielonka/Marecka - Zielonka/Lipowa - Zielonka/Wolności - Kobyłka/Szeroka - Kobyłka/ks. Zagańczyka - Kobyłka/Napoleona - Kobyłka/gen. Żymirskiego - Kobyłka/al. Jana Pawła II - Kobyłka/Wołomińska - Wołomin/Gdyńska - Wołomin/al. Armii Krajowej - Wołomin/Geodetów - Wołomin/Wileńska - Wołomin/Legionów - WOŁOMIN PKP WOŁOMIN|WOŁOMIN PKP WOŁOMIN - Wołomin/Wileńska - Wołomin/al. Niepodległości - Wołomin/Geodetów - Wołomin/Tęczowa - Wołomin/Batorego - Wołomin/al. Armii Krajowej - Wołomin/Sasina - Wołomin/Gdyńska - Wołomin/al. Armii Krajowej - Kobyłka/Wołomińska - Kobyłka/ks. Pieniążka - Kobyłka/gen. Żymirskiego - Kobyłka/ks. Zagańczyka - Kobyłka/Szeroka - Zielonka/Wolności - Zielonka/Lipowa - Zielonka/Marecka - Marki/Fabryczna - Marki/Lisa-Kuli - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Marki/jezdnia w sąsiedztwie CH M1 - MARKI CH  MARKI",3
0_L41,2,"L41","","LEGIONOWO PKP LEGIONOWO - Legionowo/centrum komunikacyjne - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Warszawska - Jabłonna/Akademijna - Jabłonna/Szkolna - Jabłonna/Modlińska - Rajszew/Modlińska - Skierdy/Modlińska - Suchocin/Modlińska - Boża Wola/Modlińska - Nowy Dwór Mazowiecki/Wojska Polskiego - Nowy Dwór Mazowiecki/gen. Morawicza - Nowy Dwór Mazowiecki/jezdnia w sąsiedztwie dworca kolejowego - Nowy Dwór Mazowiecki/Paderewskiego - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Sawy - NOWY DWÓR MAZOWIECKI URZĄD MIASTA|NOWY DWÓR MAZOWIECKI URZĄD MIASTA - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Paderewskiego - Nowy Dwór Mazowiecki/jezdnia w sąsiedztwie dworca kolejowego - Nowy Dwór Mazowiecki/gen. Morawicza - Nowy Dwór Mazowiecki/Wojska Polskiego - Boża Wola/Modlińska - Suchocin/Modlińska - Skierdy/Modlińska - Rajszew/Modlińska - Jabłonna/Modlińska - Jabłonna/Szkolna - Jabłonna/Akademijna - Jabłonna/Zegrzyńska - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/centrum komunikacyjne - LEGIONOWO PKP LEGIONOWO",3
0_L44,2,"L44","","MARKI CH  MARKI - Marki/jezdnia w sąsiedztwie CH M1 - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Marki/ks. Bandurskiego - Marki/droga dojazdowa do cmentarza - Marki/ks. Bandurskiego - Marki/al. Piłsudskiego - Marki/Słoneczna - Marki/pętla Strefa Przemysłowa - Marki/Okólna - Marki/Grunwaldzka - Marki/Pomnikowa - Marki/al. Piłsudskiego - Nadma/Jaworówka - Nadma/Stara - Kobyłka/Chrobrego - Kobyłka/ks. Kordeckiego - Kobyłka/Napoleona - Kobyłka/gen. Żymirskiego - Kobyłka/al. Jana Pawła II - Kobyłka/Wołomińska - Wołomin/Gdyńska - Wołomin/al. Armii Krajowej - Wołomin/Geodetów - Wołomin/Wileńska - Wołomin/Legionów - WOŁOMIN PKP WOŁOMIN|WOŁOMIN PKP WOŁOMIN - Wołomin/Wileńska - Wołomin/al. Niepodległości - Wołomin/Geodetów - Wołomin/Tęczowa - Wołomin/Batorego - Wołomin/al. Armii Krajowej - Wołomin/Sasina - Wołomin/Gdyńska - Wołomin/al. Armii Krajowej - Kobyłka/Wołomińska - Kobyłka/ks. Pieniążka - Kobyłka/gen. Żymirskiego - Kobyłka/ks. Zagańczyka - Kobyłka/ks. Kordeckiego - Kobyłka/Chrobrego - Nadma/Stara - Nadma/Szkolna - Nadma/Jaworówka - Marki/al. Piłsudskiego - Marki/Pomnikowa - Marki/Grunwaldzka - Marki/Okólna - Marki/pętla Strefa Przemysłowa - Marki/Okólna - Marki/al. Piłsudskiego - Marki/ks. Bandurskiego - Marki/droga dojazdowa do cmentarza - Marki/ks. Bandurskiego - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Marki/jezdnia w sąsiedztwie CH M1 - MARKI CH  MARKI",3
0_L45,2,"L45","","MARKI CH  MARKI - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Marki/Słoneczna - Marki/pętla Strefa Przemysłowa - Marki/Okólna - Marki/Grunwaldzka - Marki/Pomnikowa - Marki/al. Piłsudskiego - Nadma/Jaworówka - Nadma/Stara - Nadma/Rzeczna - Słupno/Bieszczadzka - Słupno/Żeromskiego - Sieraków k. Radzymina/Sienkiewicza - Wólka Radzymińska/Szkolna - Dąbkowizna/Dąbkowizna - DĄBKOWIZNA PKP DĄBKOWIZNA|DĄBKOWIZNA PKP DĄBKOWIZNA - Wólka Radzymińska/Szkolna - Sieraków k. Radzymina/Sienkiewicza - Słupno/Żeromskiego - Słupno/Wodna - Słupno/Platanowa - Nadma/Rzeczna - Nadma/Stara - Nadma/Szkolna - Nadma/Jaworówka - Marki/al. Piłsudskiego - Marki/Pomnikowa - Marki/Grunwaldzka - Marki/Okólna - Marki/pętla Strefa Przemysłowa - Marki/Okólna - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Marki/jezdnia w sąsiedztwie CH M1 - MARKI CH  MARKI",3
0_L46,2,"L46","","ZIELONKA 11 LISTOPADA - Zielonka/11 Listopada - Zielonka/Armii Krajowej - Zielonka/Waryńskiego - Zielonka/Bankowa - Zielonka/Wojska Polskiego - Zielonka/Kolejowa - Zielonka/Lipowa - Zielonka/droga osiedlowa na osiedlu Wolności - Zielonka/Lipowa - Zielonka/Długa - Zielonka/Sowińskiego - Zielonka/Powstańców - Zielonka/Mazurska - Marki/Lisa-Kuli - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Marki/jezdnia w sąsiedztwie CH M1 - MARKI CH  MARKI|MARKI CH  MARKI - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Marki/Lisa-Kuli - Zielonka/Pustelnicka - Zielonka/Mazurska - Zielonka/Powstańców - Zielonka/Sowińskiego - Zielonka/Długa - Zielonka/droga osiedlowa na osiedlu Wolności - Zielonka/Lipowa - Zielonka/Kolejowa - Zielonka/Wojska Polskiego - Zielonka/Paderewskiego - Zielonka/Bankowa - Zielonka/Waryńskiego - Zielonka/11 Listopada - ZIELONKA 11 LISTOPADA",3
0_L49,2,"L49","","WINNICA - Światowida - Modlińska - Marmurowa - Jabłonna/Marmurowa - Jabłonna/Politechniczna - Jabłonna/Akademijna - Jabłonna/Szkolna - Jabłonna/Modlińska - Jabłonna/Chotomowska - Chotomów/Partyzantów - Chotomów/plac 3 Kompanii AK - CHOTOMÓW CHOTOMÓW|CHOTOMÓW CHOTOMÓW - Chotomów/Partyzantów - Jabłonna/Chotomowska - Jabłonna/Modlińska - Jabłonna/Szkolna - Jabłonna/Akademijna - Jabłonna/Przylesie - Jabłonna/Marmurowa - Dębowa - Modlińska - Światowida - WINNICA",3
0_L-5,2,"L-5","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Kościuszki - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Gołków/Główna - Kamionka/Główna - Bobrowiec/Bobrowiecka - Bobrowiec/Mazowiecka - Bobrowiec/Żwirowa - Wilcza Góra/Żwirowa - Władysławów/Wojska Polskiego - Kuleszówka/Złotych Piasków - Antoninów/Złotych Piasków - Antoninów/droga lokalna - Antoninów/droga wzdłuż Cmentarza Południowego - ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD.|ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD. - Antoninów/Radomska - Antoninów/droga lokalna - Antoninów/Złotych Piasków - Kuleszówka/Masztowa - Władysławów/Wojska Polskiego - Wilcza Góra/Żwirowa - Bobrowiec/Mazowiecka - Bobrowiec/Bobrowiecka - Kamionka/Główna - Gołków/Główna - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
0_L52,2,"L52","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Jana Pawła II - Piaseczno/Wojska Polskiego - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Jazgarzew/Główna - Jazgarzew/Szkolna - Łbiska/Chrobrego - Pęchery/Chrobrego - Grochowa/Słoneczników - GROCHOWA GROCHOWA|GROCHOWA GROCHOWA - Pęchery/Chrobrego - Łbiska/Chrobrego - Jazgarzew/Szkolna - Jazgarzew/Główna - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
0_L53,2,"L53","","KONSTANCIN-JEZIORNA JASNA - Konstancin-Jeziorna/Długa - Chylice/Długa - Chyliczki/Wschodnia - Piaseczno/Przesmyckiego - Piaseczno/Markowskiego - Piaseczno/Julianowska - Julianów/Architektów - Julianów/Julianowska - Józefosław/Kameralna - Józefosław/Wilanowska - Piaseczno/Energetyczna - Piaseczno/Puławska - Piaseczno/Chyliczkowska - Piaseczno/Zgoda - PIASECZNO ZGODA|PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Chyliczkowska - Piaseczno/Puławska - Piaseczno/Energetyczna - Józefosław/Wilanowska - Józefosław/Kameralna - Julianów/Julianowska - Julianów/Architektów - Piaseczno/Julianowska - Piaseczno/Przesmyckiego - Chyliczki/Wschodnia - Chylice/Długa - Konstancin-Jeziorna/Długa - KONSTANCIN-JEZIORNA JASNA",3
0_L54,2,"L54","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Jana Pawła II - Piaseczno/Dworcowa - Piaseczno/Sienkiewicza - Piaseczno/Gerbera - Piaseczno/księcia Janusza I Starego - Żabieniec/Asfaltowa - Pilawa/droga krajowa nr 79 - Solec/droga krajowa nr 79 - Baniocha/Puławska - Tomice/Puławska - Kąty/Puławska - Mikówiec/Puławska - Góra Kalwaria/Pijarska - Góra Kalwaria/Piłsudskiego - Góra Kalwaria/3 Maja - GÓRA KALWARIA RYNEK|GÓRA KALWARIA RYNEK - Góra Kalwaria/Pijarska - Mikówiec/Puławska - Kąty/Puławska - Tomice/Puławska - Baniocha/Puławska - Solec/droga krajowa nr 79 - Pilawa/droga krajowa nr 79 - Żabieniec/Asfaltowa - Piaseczno/księcia Janusza I Starego - Piaseczno/Gerbera - Piaseczno/Sienkiewicza - Piaseczno/Dworcowa - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
0_L55,2,"L55","","PIASECZNO GERBERA - Piaseczno/Gerbera - Piaseczno/Sienkiewicza - Piaseczno/Dworcowa - Piaseczno/Jana Pawła II - Piaseczno/Chyliczkowska - Piaseczno/Przesmyckiego - Chyliczki/Wschodnia - Konstancin-Jeziorna/Pułaskiego - Konstancin-Jeziorna/Piaseczyńska - Konstancin-Jeziorna/Bielawska - KONSTANCIN-JEZIORNA MIRKOWSKA|KONSTANCIN-JEZIORNA MIRKOWSKA - Konstancin-Jeziorna/Piaseczyńska - Konstancin-Jeziorna/Pułaskiego - Chyliczki/Wschodnia - Piaseczno/Przesmyckiego - Piaseczno/Markowskiego - Piaseczno/Chyliczkowska - Piaseczno/Jana Pawła II - Piaseczno/Dworcowa - Piaseczno/Sienkiewicza - Piaseczno/Gerbera - PIASECZNO GERBERA",3
